userName,content,score,at,repliedAt,appVersion
Pengguna Google,"Apk dompet yg cukup membantu,,tapi boleh di sarankan,,Agara penyimpanan uang jangan di batasi",5,2024-01-15 09:19:41,,4.33.0
Pengguna Google,Muantep,5,2024-01-15 09:18:31,2020-09-03 19:01:51,4.33.0
Pengguna Google,Kenapa sekarang tidak bisa login sudah 2 bulan tidak login,3,2024-01-15 09:08:00,,4.33.0
Pengguna Google,"Saya pernah isi token listrik 100 rb , sampai sekarang Token nya belum saya terima tapi saldonya sudah terpotong, gimana ya cara komplen nya,,,,,,,",1,2024-01-15 08:46:29,,4.33.0
Pengguna Google,Beberapa hari lalu saya 2x isi ulang pulsa telkomsel beda nomor beda hari tak bisa masuk. Saldo dah kepotong. Komplain via live chat jawabnya udah sukses. Coba telpon ke Telkomsel jawabnya tak ada transaksi untuk SN tersebut. Gimana tuh linkaja. Jadi malas pake linkaja. Padahal dah 3 tahun pake apl itu buat jualan pulsa. Balikin saldonya dong..,1,2024-01-15 08:31:50,,4.33.0
Pengguna Google,Sory bintang satu karna saya blom dapet limit,1,2024-01-15 07:23:03,,4.33.0
Pengguna Google,Upgrade sampe berjam jam apa sampe berhari hari bos???? Ovo sama gopay upgrade di bawah 10 menit beres!!!,1,2024-01-15 03:54:33,,4.34.0
Pengguna Google,Kenapa Uda 1bulan lebih masih belum upgrade akun saya menjadi full service,1,2024-01-14 21:35:54,,4.33.0
Pengguna Google,Gak mutu,1,2024-01-14 20:47:59,,4.32.1
Pengguna Google,Ganti nomor hp ribet.,1,2024-01-14 17:21:07,,4.33.0
Pengguna Google,Pembelian pulsa tidak masuk.,1,2024-01-14 16:44:03,,4.33.0
Pengguna Google,"aplikasi aneh. mau bayar shopee gabisa malah sistem internal eror trss, udh dicoba beberapa kali ttp sama aja hadehhh",1,2024-01-14 15:14:49,,4.34.0
Pengguna Google,"kenapa susah untuk melengkapi keamanan fitur foto wajah, padahal udah jelas tapi masih gagal prosesnya, tolong diperbaiki ya pak, apk lain lebih gampang buat proses fitur wajah",1,2024-01-14 14:19:53,,
Pengguna Google,Top up e money tetapi saldo tdk bertambah. Tolong kembalikan uang saya 50 ribu. Sampai kiamat saya tdk ikhlas kalau tidak dikembalikan.,1,2024-01-14 12:31:00,,
Pengguna Google,sangat membantu,5,2024-01-14 11:25:24,2021-04-18 19:03:40,4.33.0
Pengguna Google,linkAja sangat membatu saya,5,2024-01-14 11:24:20,,4.32.1
Pengguna Google,Keren pake link aja,5,2024-01-14 11:11:17,,4.33.0
Pengguna Google,"Aplikasi ny tdk bs di buka/ digunakn ket gunakn jam otomatis, sdh di klik yg otomatis tetp juga blm bs msuk sehingg aplikasi blm bs terfungsikn.",3,2024-01-14 10:48:06,,4.33.0
Pengguna Google,Sangat Bagus,5,2024-01-14 10:43:44,,4.32.1
Pengguna Google,Status pending dan tidak ada pengembalian dana sampai sekarang sudah 4 hari kerja Tidak bisa menghubungi pihak link aja untuk pengembalian dana... Yalas hanya Robot saja,1,2024-01-14 10:41:21,,4.33.0
Pengguna Google,"Sangat jelek sekali fiturnyaa, layanan upgrade full servicenya lama skalii",1,2024-01-14 10:38:56,,
Pengguna Google,"akun linkaja saya diretas setelah mengajukan komplen melalui official linkaja, saya tidak bisa login karena emailnya dirubah",1,2024-01-14 09:43:49,,4.33.0
Pengguna Google,Ok,5,2024-01-14 09:19:28,,4.33.0
Pengguna Google,Knp Verifikasi Nya Gagal Terus?,1,2024-01-14 08:53:53,,4.33.0
Pengguna Google,Bermanfaat,5,2024-01-14 03:45:04,,4.32.1
Pengguna Google,Bintang 1 tidak ramah 1. Transfer pending lama 2.transfer mahal 3.Tarik tunai mahal 4.sistem aplikasi ketinggalan jaman tidak bisa chat live 5.payah pokonya males barunyoba transfer langsung pending Ini penyebab aplikasi galaku....,1,2024-01-14 02:45:12,,
Pengguna Google,Mantap,5,2024-01-14 02:24:18,,4.33.0
Pengguna Google,"Aplikasi yg dpt membantu transaksi lebih singkat dan tepat,dlm metode pembayaran via digitalisasi.",5,2024-01-14 00:09:02,,4.33.0
Pengguna Google,gangguan trusss topup bisa buat tf eror... gak jellas bgt,1,2024-01-13 23:47:21,,4.33.0
Pengguna Google,Mantap,5,2024-01-13 23:24:52,,4.33.0
Pengguna Google,Aplikasi nya ane Aku aja transfer uang melalui Qris sesama LINKAJA pada tanggal 12-01-2024 Sampe sekarang uang nya msih pending Hub. Live chat malah ribet jawab nya,1,2024-01-13 21:48:45,,4.33.0
Pengguna Google,"Customer service ga jelas, gua ga bisa login pdhal jam otomatis udh dibuat",2,2024-01-13 21:16:53,,
Pengguna Google,Aplikasi gak ada gunanya..diupgrade full service tapi gak selesai2..,1,2024-01-13 21:11:43,,4.33.0
Pengguna Google,Ok,4,2024-01-13 21:02:39,,
Pengguna Google,"Brpa lama proses upgrade full service nya , kirain g lma pdhl mo d transferin lg k orang itu uangnya,tolong dong kak percepat upgrade nya lg urgent bgt nih",5,2024-01-13 21:02:30,,4.33.0
Pengguna Google,Ok,5,2024-01-13 18:53:39,,
Pengguna Google,Isi saldo melalui indomaret sedang unavailable. Dompet digital koq begini.,1,2024-01-13 18:27:53,2023-11-08 14:33:00,4.33.0
Pengguna Google,"Dapat kiriman uang pas mau di transfer ke rekening ko malah ga bisa,,sungguh aneh...",1,2024-01-13 18:14:39,,4.33.0
Pengguna Google,"Jangan donwload apk ini untuk menyimpan uang kalian,bakal nyesel nanti coba aja,apk bangs*t",1,2024-01-13 17:57:04,,4.33.0
Pengguna Google,"Nunggu upgrade ke premium aja sampai berbulan bulan, bikin gak mood .. uninstall aja",1,2024-01-13 16:21:23,,
Pengguna Google,Layanan live chat nya kurang cepat mengatasi masalah pelanggan,1,2024-01-13 14:43:02,,4.32.1
Pengguna Google,Saldo terpotong pulsa tidak diterima. Live chat sudah dihubungi sampai di hubungi dengan chat agen ehh.. Agen nya sibuk terus... Parah banget... Luar biasa.. Klu ingin trus kami ingin jadi pelanggan tingkatkan pelayanan nya,1,2024-01-13 14:09:03,,4.33.0
Pengguna Google,Mantap,5,2024-01-13 12:40:16,,4.33.0
Pengguna Google,Mantaaaap,5,2024-01-13 11:55:16,,4.33.0
Pengguna Google,Permintaan ugrade nya lama banget..,1,2024-01-13 11:06:50,,4.33.0
Pengguna Google,"Besar harapan saya temen2 Jagan sampe taro duit di apk ini dahh.. Susah transaksi uang kalian akan Mengendap terus sampe kiamat, gw aja nyesel, inget sampe kiamat! Uang klian di linkaja gk bakal bisa transaksi",1,2024-01-13 10:20:53,,4.33.0
Pengguna Google,Top,5,2024-01-13 10:20:14,,
Pengguna Google,Pokoke mantap,5,2024-01-13 09:13:43,,
Pengguna Google,Asli kecewa banget sama link aja ini sekarang biasanya kirim otp lewat SMS sekarang lewat gmail Sedangkan gmail kita yg dulu kadang udah ga dipakai,3,2024-01-13 01:20:29,,4.33.0
Pengguna Google,Tolong di jelaskan knpa saya tidak bisa transfer ke.bnk mandiri,2,2024-01-12 23:37:42,,4.33.0
Pengguna Google,Semoga LINK AJA tambah baik aja.. Semoga bisa menjaga UANG MIMBER NYA LINK AJA,5,2024-01-12 23:00:46,,
Pengguna Google,Dlm peningkatan mulu tiap mau tf.... Payah Makin payah .. setelah update malah gagal transaksi qris saya ... Padahal saldo sudah berkurang 😑😑😑😑,1,2024-01-12 21:22:16,2022-06-02 11:22:59,4.33.0
Pengguna Google,UNTUK YANG KESEKIAN KALINYA LINKAJA MENGECEWAKAN PELANGGAN TETAPNYA. Transaksi menggunakan qris tidak masuk masuk. kepada pihak LINKAJA percuma menyediakan fitur live chat???karena belum siap menerima banyaknya keluhan dari konsumen. PELAYANANMU JELEK SEKALI,1,2024-01-12 21:05:43,,4.33.0
Pengguna Google,Saya melakukan topup dari bank saldo udah terpotong tetapi apk link belum masuk juga.,1,2024-01-12 20:24:49,,4.33.0
Pengguna Google,Aplikasi ini sdah menipu saya...bintang 1..ini aplikasi sampah,1,2024-01-12 19:24:26,,4.33.0
Pengguna Google,Kok gangguan terus transaksi pembayaran pake QR RIS gk balik lagi?,1,2024-01-12 19:21:21,,4.33.0
Pengguna Google,"Saya ngisi paket data dilink aja cuma dananya aja terpotong tapi paketnya belum nyampe, gimana caranya ya supaya bisa terpakai datanya",2,2024-01-12 19:04:48,,4.33.0
Pengguna Google,"dulu apknya bagus, tapi sekarang sering kirim pulsa, tapi pulsanya tidak masuk dan saldo saya terkuras. kalo gini terus, saya bakalan rugi ini mah. kalau saya minta bantuan malah diarahin ke chat BOT, malahan tidak membantu sama sekali",1,2024-01-12 18:26:05,,4.33.0
Pengguna Google,Mantap,4,2024-01-12 17:51:02,,4.32.1
Pengguna Google,Saldo pending tak di kembalikan Live chat di akun sudah e mail sudah tapi balasannya sama,1,2024-01-12 16:01:36,,4.33.0
Pengguna Google,Bagus sekali,5,2024-01-12 15:28:41,,4.33.0
Pengguna Google,LINKAJA INI SANGAT SULIT MASUK NYA SUSAH MENDAFTAR KALAU MEMANG YG MASUK DAFTARNYA SUSAH MENDING LINKAJAMU INI KAU HILANG KAN NGGAK USAH KAU SURUH ORANG MENDONLOUT LINK AJA IN BIKIN ORANG EMOSI 100 X DI COBA TAK PERNA MASUK,1,2024-01-12 14:25:41,,4.33.0
Pengguna Google,Pihak link aja mohon segera Anda proses kenapa saldo link aja berkurang tetapi tidak masuk ke Dana saya,1,2024-01-12 11:51:23,,
Pengguna Google,"Aplikasi makin gk jelas,upgrade ke full service sudah lebih 1 minggu blm jg sukses. Pergi live chat malah makin gk nyambung",1,2024-01-12 11:43:16,,4.33.0
Pengguna Google,Kenapa di bulan januari 2024 ini link saya tak busa lagi di gunakan ? Tolong admin beri solusi nya,4,2024-01-12 08:51:10,,4.33.0
Pengguna Google,𝙼𝚊𝚗𝚝𝚊𝚊𝚊𝚙,5,2024-01-12 08:42:45,,
Pengguna Google,Tidak ada pilihan pajak dan retribusi ( perimaan negara,2,2024-01-12 08:40:45,,4.33.0
Pengguna Google,Saya kena tipu tapi pihak link aja ga bisa membantu,1,2024-01-12 08:36:00,,4.33.0
Pengguna Google,"Gak jelas , Harusnya kalau login bisa pilih konfirmasi akun Ini tidak bisa , saya kehilangan email saya . sudah hubungi Call senter lewat telfon langsung di putus , lewat live chat gak ada tanggapan",1,2024-01-12 08:20:36,,
Pengguna Google,Oke,5,2024-01-12 08:08:42,,4.33.0
Pengguna Google,Kirim uang status berhasil tp saldo tidak masuk.live chat yg balas robot.sudah 1 Minggu uang gak kunjung di kembalikan.aplikasi bahaya di complain pake email jg sudah TDK bs.ngeri kali aplikasi ini!!!!!!!,1,2024-01-12 07:17:34,,4.33.0
Pengguna Google,Link babi buat veerikasi gagal terus,1,2024-01-12 05:56:26,,
Pengguna Google,Nyesel bikin akun.biaya adminnya gak ngotak.gak kaya dana ovo gratis fee.dasar aplikasi sampah,1,2024-01-12 04:48:19,,
Pengguna Google,Mantappp,5,2024-01-12 01:09:43,,4.33.0
Pengguna Google,Aplikasi tidak berguna maling uang.,1,2024-01-12 00:31:20,,4.33.0
Pengguna Google,"Sering gagal pulsa, udah terkirim malah di nomor tujuan tidak sampai². Sudah 2 kali saya mengalami hal yang sama",5,2024-01-12 00:13:03,,4.33.0
Pengguna Google,"Aplikasi busuk mau upgrade ke full service aja susahnya minta ampun, tolol ini yg bikin aplikasi.",1,2024-01-11 23:38:49,,
Pengguna Google,"Untuk pertama saya kasih bintang 3 dulu, kalau aplikasi sesuai akan saya tambah bintang nya kalo bisa saya kasih 10 bintang buat aplikasi linkaja",3,2024-01-11 22:28:31,,4.33.0
Pengguna Google,"Uang aku disini ada 300rban, terendap begitu saja, udah live chat berpuluh puluh kali tetap saja g ada solusi, udah nunggu 10menit, alsann terus hampir lebih dr 10menit aku tunggu, malah gada solusi plis dong link, aku udah ke web jg ga jelas, uang segitu masa harus diikhlasin sih",2,2024-01-11 22:06:50,,
Pengguna Google,Okelahhh,5,2024-01-11 20:15:34,,4.30.1
Pengguna Google,Apakah ini sudah diawasi oleh OJK?,3,2024-01-11 19:56:23,,
Pengguna Google,"Lumayan membantu,, hanya kadang2 eror,hanya perlu kesabaran",5,2024-01-11 19:34:29,,4.33.0
Pengguna Google,Link aja sangat membantu saya,5,2024-01-11 19:10:18,,
Pengguna Google,"Mohon dibantu pak bu, ada transaksi pembelian tiket kereta yg pending. Tp saldo terpotong, saya sudah ciba chat dengan agent selalu tidak bisa terhubung katanya sibuk. Via tlp pun tidak ada hasilnya. Dan ternyata banyak yg mengalami dengan kasus saya ini. PT fimtek,, jangan bales dengan mesin dan bahasa yg template, kasih solusi yang benar apa. Lama lama pada pindah juga deh aplikasi payment nya",1,2024-01-11 19:06:44,,4.34.0
Pengguna Google,Mantap,5,2024-01-11 18:31:13,,
Pengguna Google,Bayar Qris 2x gagal.. Yang dulu uang tidak balik.. Ehh sekarang bayar lagi Qris 500rb pending lagi..chat komplin menyusahkan.... Bener2 keterlaluan.... Bagus punya swasta.. Pelayanan memuaskan. Ini mah garong namanya.... 😡😡😡😡,1,2024-01-11 18:22:25,,4.33.0
Pengguna Google,"Sudah 3 minggu layanan full servis tidak kunjung bisa di gunakan ,chat pusat bantuan pun tidak berguna sedangkan di aplikasi saya sudah ada saldo gmna solusinya",1,2024-01-11 18:21:43,,4.33.0
Pengguna Google,Kenapa ya tidak bisa lagi buat beli pulsa,5,2024-01-11 14:39:14,,4.33.0
Pengguna Google,Mantap,5,2024-01-11 13:37:00,,
Pengguna Google,"fitur live chat tidak berguna,topup pulsa gk masuk,saldo terpotong.. sudah laporan ttp aja gk ada solusi..",1,2024-01-11 13:04:54,,4.30.0
Pengguna Google,Saldo tidak bisa d gunakan... Rugi sy udh isi saldo. G tau nya g bisa d pake... Parah,1,2024-01-11 12:30:23,,4.33.0
Pengguna Google,"Jelek untuk pengaduan costemernya.,yg nanganin boot",1,2024-01-11 11:57:08,,4.33.0
Pengguna Google,"Pembayaran status pending tetapi saldo sudah terpotong, mencoba hub lwt tlp di saranka live chat yg super slowrespon, dan smpe saat ini, sdh smggu lebih saldo yg kepotong ga tau gmn nasibnya.. Kecewa si",1,2024-01-11 11:56:11,,4.34.0
Pengguna Google,saldo saya terpotong dari 28 dec 200 rb saya pembeliian tapi tapcash saya belum masuk juga. ditelp susah di live chat ga nyambung,1,2024-01-11 11:42:10,,4.33.0
Pengguna Google,"Beli pulsa laporan Sukses,saldo juga dah kepotong..tapi pulsa belum masuk juga. Komplen Chat Live,gak nyambung2..laporannya lagi ngurusin pelanggan lain terus..Suruh nunggu terus...Payah!!!",1,2024-01-11 11:14:09,,
Pengguna Google,App Terbaik,5,2024-01-11 11:05:36,,4.33.0
Pengguna Google,Sangat bagus,5,2024-01-11 10:57:29,,4.33.0
Pengguna Google,"Beli pulsa saldo linkaja sudah terpotong pulsanya ga masuk, live chat juga ga jelas masih banyak minusnya",1,2024-01-11 08:48:35,,4.33.0
Pengguna Google,"Aplikasi link aja kenapa setelah di update, sudah tidak bisa lagi bertransaksi? Mohon solusinya!",1,2024-01-11 08:42:19,2020-10-21 17:31:10,
Pengguna Google,"Sudah seminggu lebih upgrade full service dalam proses terus,gimana ni.",1,2024-01-11 07:56:46,,4.33.0
Pengguna Google,"Aplkasi makin jelek aj, KY bi ini. Di arahkan k live chat servis, tp tidak pernah bisa.. Klo tidak jls livechat antrianny pke offline carany.. Tidak ad kejelasan kemana pengaduananny, dana kita sia sia TDK bisa transksi",1,2024-01-11 07:20:34,,4.33.0
Pengguna Google,"Dari topup saldo udah ada biaya admin, kirim atau transfer ada lagi biaya admin, isi saldo ada lagi biaya admin. Ga ada keunggulannya sama sekali, masuk ke aplikasinya aja susah, kadang bisa kadang kaga. Terburuklah :(",1,2024-01-11 06:28:15,,4.33.0
Pengguna Google,Ya ampun upgradenya blum beres² udah 5jammm,1,2024-01-11 05:38:22,,4.33.0
Pengguna Google,Sudah tidak ada manfaatnya,1,2024-01-11 04:57:43,,
Pengguna Google,linkaj maju terus,4,2024-01-11 04:51:55,,
Pengguna Google,"Buruk sekali, beda dengan linkaja yg dulu",1,2024-01-11 02:20:10,,4.34.0
Pengguna Google,Aplikasi gapunya customer sevice,1,2024-01-11 01:42:49,,4.33.0
Pengguna Google,"Saldo saya terkunci dan gak bisa login, aplikasi aneh udah chat malah gak ada solusi nya",1,2024-01-11 01:33:17,,4.33.0
Pengguna Google,Live chat gak dapat solusi?? Gua isi pulsa gak masuk pulsanya??,1,2024-01-11 00:03:09,,4.33.0
Pengguna Google,"TOLONG KEMBALIKAN UANG SAYA.. TRANSAKSI SUKSES, TAPI TIDAK KELUAR UANGNYA DI BANK BRI.. SAYA SUDAH MENUNGGU SESUAI ARAHAN 14X24JAM TAPI TIDAK KEMBALI UANG SAYA",1,2024-01-10 23:05:15,,4.33.0
Pengguna Google,lawak bnget ga niat bikin apk live chat cs kga ada kirim email ga bisa mau keluhan juga kek gimna mau komplen upgrade akun aja udh lebih dari 5x24 jam ga ada tanggapan,1,2024-01-10 22:29:59,,
Pengguna Google,"Terlalu buruk cs nya kebanyakan tidur komplinan gw ga kelar""",1,2024-01-10 22:02:12,,
Pengguna Google,beberapa transaksi pending hampir sebulan uang tidak di refund knp ini link aja sepertivini mengecewakan,1,2024-01-10 22:01:23,,4.33.0
Pengguna Google,Jangan kalian download ini APK. Aku isi pulsa di Apk ini tidak membayar. Padahal Pengiriman sukses tetapi pulsa tidak masuk. Apk penipu ini. Jangan di Download entar menyesal.,1,2024-01-10 20:58:33,,4.33.0
Pengguna Google,Bagus banget,5,2024-01-10 20:49:22,,
Pengguna Google,Ok,5,2024-01-10 20:34:46,,4.33.0
Pengguna Google,Transaksi 10 jam lebih masih pending Di hubungi juga di live chat GK di respon,2,2024-01-10 19:49:17,2020-04-24 15:07:21,4.33.0
Pengguna Google,"Sudah berhari2 & sudah ratusan kali Verifikasi muka di tolak trs,,tdk semudah Apk yg lain 😥😥😥",1,2024-01-10 19:42:52,,4.33.0
Pengguna Google,"Bukan saya saja banyak keluhan tentang metode penarikan tarik uang di mesin atm selalu gagal, saldo terpotong namun uang tidak keluar.. tolong segera di perbaiki masalah ini.. biar orang lain makin mudah menggunakan metode tarik uang di mesin atm",2,2024-01-10 19:07:05,,4.33.0
Pengguna Google,bayar qris dalam proses terus saldo sudah kepotong!!!,1,2024-01-10 18:49:27,,4.33.0
Pengguna Google,Kocak kali ini aplikasi . Lemot parah . Padahal hp sudah android 13 .,1,2024-01-10 18:17:00,,4.33.0
Pengguna Google,"Males pakai apk ini, pengguna log in pakek pin yg biasah d pakek malah keterangannya pin salah, verifikasi pakai email tetep gabisa, giliran menyampaikan kendala lewat email, ada pemberitahuan email udah gk aktif. Malah disuruh live chat. Live chat malah gk nemu solusi semua pakek robot. Ini pegawainya kmn sih, apk apaan merugikan!!!! Dana saya tertahan didalamnya sekitar 400rb. Jangan"" akunku kehack",1,2024-01-10 18:08:33,,4.33.0
Pengguna Google,"Bintang 1 dulu, kalo saldo saya kembali baru dapat bintang 5. Saya beli pulsa Telkomsel 2 kali tapi tidak masuk juga sampai sekarang. Transaksi saya lakukan tanggal 26 Desember dan 10 Januari Kembalikan saldo saya. ..",1,2024-01-10 17:35:58,,4.33.0
Pengguna Google,Dicoba dulu,4,2024-01-10 16:23:48,,4.28.0
Pengguna Google,lancar,4,2024-01-10 16:23:01,,4.32.1
Pengguna Google,Lumayn,2,2024-01-10 15:31:12,,4.33.0
Pengguna Google,Nggak bisa di akses,1,2024-01-10 15:01:26,,4.33.0
Pengguna Google,Saya hilang dan lupa no serta emil,1,2024-01-10 14:33:02,,
Pengguna Google,Asik verification ulang,5,2024-01-10 13:14:13,,4.33.0
Pengguna Google,"Ini gmana sih,,saya dari semalam kirim uang lewat qris,,pending dari semalam,,belum terkirim2,,aplikasi gak jelas ne lama2,,aplikasi keuangan ini lho,,mau korupsi ya",1,2024-01-10 12:49:05,,4.33.0
Pengguna Google,Sama sekali gk berguna ewalet satu ini gk ada rasa tanggung jawab...bagi kalian yg blom nyimpen uang di sini...sebaik nya jangan nyimpen di sini sangat tidak aman dan tidak nyaman,1,2024-01-10 12:46:39,,
Pengguna Google,"Kenapa transaksi saya pending, dana tidak kembali. Pelayanan kurang memuaskan",1,2024-01-10 12:01:17,,4.33.0
Pengguna Google,"JANGAN PERNAH INSTAL, TRANSAKSI SERING PENDING DAN SALDO HANGUS. LIVE CHAT SANGAT TERBATAS DAN MASIH BANYAK KEKURANGAN",1,2024-01-10 11:40:48,,4.33.0
Pengguna Google,"Banyak transaksi gabisa diproses, atau hanya di pending tnpa ada kejelasan, sperti pembelian pket data dan pulsa. Tidak wort it.",1,2024-01-10 11:37:26,,4.33.0
Pengguna Google,"Bisa bantu, sudah update linkaja terbaru, tapi bingung mau transfer ke rekening, menu kirim uang tidak ada. Bisakah bantu?",2,2024-01-10 11:26:29,2020-12-27 17:42:08,4.33.0
Pengguna Google,"Saya rasa B1 pun gak layak diberikan untuk apps ini. Fee admin mahal, apps sering kendala, costumer service susah dihubungi. Saya sarankan bagi yang berniat download apps ini lebih baik jangan dilakukan karena nanti akan susah untuk complain jika terjadi kendala",1,2024-01-10 08:35:24,,4.33.0
Pengguna Google,Topup saldo pulsa mutar muter..sambil menunggu boleh meninggalkan halamanbdan beberapa saat ada pemberitahuan pulsa sukses tapi pas saya cek pulsa gak ada saldo pulsa dan pemberitahuan bahwa pulsa saya terisi saldo.sungguh aplikasi membagongkan.kalau begini terus gak ada pertanggung jawaban lebih baik saya hapus ini aplikasi dan saya rekomendasikan kepada keluarga dan teman2 untuk menghapusnya.,1,2024-01-10 08:06:35,,
